Retailer,Retailer ID,Invoice Date,Day,Month,Year,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin
Foot Locker,1185732,2021-06-23 00:00:00,23,6,2021,Midwest,Illinois,Chicago,Women's Apparel,50.0,225,112500.0,56250.0,0.5
Foot Locker,1185732,2021-06-24 00:00:00,24,6,2021,Midwest,Illinois,Chicago,Men's Street Footwear,60.0,495,297000.0,118800.0,0.4
Foot Locker,1185732,2021-06-25 00:00:00,25,6,2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,55.00000000000001,200,110000.0,38500.0,0.35
Foot Locker,1185732,2021-06-26 00:00:00,26,6,2021,Midwest,Illinois,Chicago,Women's Street Footwear,50.0,175,87500.0,30625.0,0.35
Foot Locker,1185732,2021-06-27 00:00:00,27,6,2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,50.0,100,50000.0,20000.0,0.4
Foot Locker,1185732,2021-06-28 00:00:00,28,6,2021,Midwest,Illinois,Chicago,Men's Apparel,60.0,125,75000.0,26250.0,0.35
Foot Locker,1185732,2021-06-29 00:00:00,29,6,2021,Midwest,Illinois,Chicago,Women's Apparel,65.0,250,162500.0,81250.0,0.5
Foot Locker,1185732,2021-06-30 00:00:00,30,6,2021,Midwest,Illinois,Chicago,Men's Street Footwear,50.0,500,250000.0,100000.0,0.4
Foot Locker,1185732,2021-07-01 00:00:00,1,7,2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,45.00000000000001,250,112500.0,39375.0,0.35
Foot Locker,1185732,2021-07-02 00:00:00,2,7,2021,Midwest,Illinois,Chicago,Women's Street Footwear,40.0,200,80000.0,28000.0,0.35
Foot Locker,1185732,2021-07-03 00:00:00,3,7,2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,40.0,175,70000.0,28000.0,0.4
Foot Locker,1185732,2021-07-04 00:00:00,4,7,2021,Midwest,Illinois,Chicago,Men's Apparel,50.0,175,87500.0,30625.0,0.35
Foot Locker,1185732,2021-07-05 00:00:00,5,7,2021,Midwest,Illinois,Chicago,Women's Apparel,55.00000000000001,350,192500.00000000003,96250.0,0.5
Foot Locker,1185732,2021-07-06 00:00:00,6,7,2021,Midwest,Illinois,Chicago,Men's Street Footwear,50.0,575,287500.0,115000.0,0.4
Foot Locker,1185732,2021-07-07 00:00:00,7,7,2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,45.00000000000001,325,146250.00000000003,51187.50000000001,0.35
Foot Locker,1185732,2021-07-08 00:00:00,8,7,2021,Midwest,Illinois,Chicago,Women's Street Footwear,40.0,250,100000.0,35000.0,0.35
Foot Locker,1185732,2021-07-09 00:00:00,9,7,2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,40.0,200,80000.0,32000.0,0.4
Foot Locker,1185732,2021-07-10 00:00:00,10,7,2021,Midwest,Illinois,Chicago,Men's Apparel,50.0,225,112500.0,39375.0,0.35
Foot Locker,1185732,2021-07-11 00:00:00,11,7,2021,Midwest,Illinois,Chicago,Women's Apparel,55.00000000000001,400,220000.00000000003,110000.0,0.5
Foot Locker,1185732,2021-07-12 00:00:00,12,7,2021,Midwest,Illinois,Chicago,Men's Street Footwear,50.0,550,275000.0,110000.0,0.4
Foot Locker,1185732,2021-07-13 00:00:00,13,7,2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,45.00000000000001,325,146250.00000000003,51187.50000000001,0.35
Foot Locker,1185732,2021-07-14 00:00:00,14,7,2021,Midwest,Illinois,Chicago,Women's Street Footwear,40.0,250,100000.0,35000.0,0.35
Foot Locker,1185732,2021-07-15 00:00:00,15,7,2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,40.0,225,90000.0,36000.0,0.4
Foot Locker,1185732,2021-07-16 00:00:00,16,7,2021,Midwest,Illinois,Chicago,Men's Apparel,50.0,200,100000.0,35000.0,0.35
Foot Locker,1185732,2021-07-17 00:00:00,17,7,2021,Midwest,Illinois,Chicago,Women's Apparel,55.00000000000001,375,206250.00000000003,103125.0,0.5
Foot Locker,1185732,2021-07-18 00:00:00,18,7,2021,Midwest,Illinois,Chicago,Men's Street Footwear,50.0,500,250000.0,100000.0,0.4
Foot Locker,1185732,2021-07-19 00:00:00,19,7,2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,45.00000000000001,300,135000.00000000003,47250.00000000001,0.35
Foot Locker,1185732,2021-07-20 00:00:00,20,7,2021,Midwest,Illinois,Chicago,Women's Street Footwear,40.0,200,80000.0,28000.0,0.35
Foot Locker,1185732,2021-07-21 00:00:00,21,7,2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,40.0,175,70000.0,28000.0,0.4
Foot Locker,1185732,2021-07-22 00:00:00,22,7,2021,Midwest,Illinois,Chicago,Men's Apparel,50.0,175,87500.0,30625.0,0.35
Foot Locker,1185732,2021-07-23 00:00:00,23,7,2021,Midwest,Illinois,Chicago,Women's Apparel,55.00000000000001,250,137500.00000000003,68750.00000000001,0.5
Foot Locker,1185732,2021-07-24 00:00:00,24,7,2021,Midwest,Illinois,Chicago,Men's Street Footwear,60.0,425,255000.0,102000.0,0.4
Foot Locker,1185732,2021-07-25 00:00:00,25,7,2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,50.0,250,125000.0,43750.0,0.35
Foot Locker,1185732,2021-07-26 00:00:00,26,7,2021,Midwest,Illinois,Chicago,Women's Street Footwear,50.0,150,75000.0,26250.0,0.35
Foot Locker,1185732,2021-07-27 00:00:00,27,7,2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,50.0,125,62500.0,25000.0,0.4
Foot Locker,1185732,2021-07-28 00:00:00,28,7,2021,Midwest,Illinois,Chicago,Men's Apparel,60.0,125,75000.0,26250.0,0.35
Foot Locker,1185732,2021-07-29 00:00:00,29,7,2021,Midwest,Illinois,Chicago,Women's Apparel,64.99999999999999,250,162499.99999999997,81249.99999999999,0.5
Foot Locker,1185732,2021-07-30 00:00:00,30,7,2021,Midwest,Illinois,Chicago,Men's Street Footwear,60.0,400,240000.0,96000.0,0.4
Foot Locker,1185732,2021-07-31 00:00:00,31,7,2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,50.0,250,125000.0,43750.0,0.35
Foot Locker,1185732,2021-08-01 00:00:00,1,8,2021,Midwest,Illinois,Chicago,Women's Street Footwear,50.0,195,97500.0,34125.0,0.35
Foot Locker,1185732,2021-08-02 00:00:00,2,8,2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,50.0,175,87500.0,35000.0,0.4
Foot Locker,1185732,2021-08-03 00:00:00,3,8,2021,Midwest,Illinois,Chicago,Men's Apparel,60.0,150,90000.0,31500.0,0.35
Foot Locker,1185732,2021-08-04 00:00:00,4,8,2021,Midwest,Illinois,Chicago,Women's Apparel,64.99999999999999,250,162499.99999999997,81249.99999999999,0.5
Foot Locker,1185732,2021-08-05 00:00:00,5,8,2021,Midwest,Illinois,Chicago,Men's Street Footwear,60.0,500,300000.0,120000.0,0.4
Foot Locker,1185732,2021-08-06 00:00:00,6,8,2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,50.0,300,150000.0,52500.0,0.35
Foot Locker,1185732,2021-08-07 00:00:00,7,8,2021,Midwest,Illinois,Chicago,Women's Street Footwear,50.0,250,125000.0,43750.0,0.35
Foot Locker,1185732,2021-08-08 00:00:00,8,8,2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,50.0,200,100000.0,40000.0,0.4
Foot Locker,1185732,2021-08-09 00:00:00,9,8,2021,Midwest,Illinois,Chicago,Men's Apparel,60.0,200,120000.0,42000.0,0.35
Foot Locker,1185732,2021-08-10 00:00:00,10,8,2021,Midwest,Illinois,Chicago,Women's Apparel,64.99999999999999,300,195000.0,97500.0,0.5
Sports Direct,1197831,2021-08-11 00:00:00,11,8,2021,Midwest,Illinois,Chicago,Men's Street Footwear,20.0,725,145000.0,43500.0,0.3
Sports Direct,1197831,2021-08-12 00:00:00,12,8,2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,30.0,725,217500.0,65250.0,0.3
Sports Direct,1197831,2021-08-13 00:00:00,13,8,2021,Midwest,Illinois,Chicago,Women's Street Footwear,30.0,525,157500.0,47250.0,0.3
Sports Direct,1197831,2021-08-14 00:00:00,14,8,2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,35.0,525,183750.0,73500.0,0.4
Foot Locker,1185732,2020-10-21 00:00:00,21,10,2020,Midwest,Minnesota,Minneapolis,Men's Apparel,44.99999999999999,150,67499.99999999999,20250.0,0.3
Foot Locker,1185732,2020-10-22 00:00:00,22,10,2020,Midwest,Minnesota,Minneapolis,Women's Apparel,35.0,250,87500.0,39375.0,0.45
Foot Locker,1185732,2020-10-23 00:00:00,23,10,2020,Midwest,Minnesota,Minneapolis,Men's Street Footwear,35.0,500,175000.0,61250.00000000001,0.35
Foot Locker,1185732,2020-10-24 00:00:00,24,10,2020,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,35.0,150,52500.0,15750.0,0.3
Foot Locker,1185732,2020-10-25 00:00:00,25,10,2020,Midwest,Minnesota,Minneapolis,Women's Street Footwear,25.0,200,50000.0,15000.0,0.3
Foot Locker,1185732,2020-10-26 00:00:00,26,10,2020,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,30.000000000000004,75,22500.000000000004,7875.000000000002,0.35
Foot Locker,1185732,2020-10-27 00:00:00,27,10,2020,Midwest,Minnesota,Minneapolis,Men's Apparel,44.99999999999999,150,67499.99999999999,20250.0,0.3
Foot Locker,1185732,2020-10-28 00:00:00,28,10,2020,Midwest,Minnesota,Minneapolis,Women's Apparel,35.0,225,78750.0,35437.5,0.45
Foot Locker,1185732,2020-10-29 00:00:00,29,10,2020,Midwest,Minnesota,Minneapolis,Men's Street Footwear,40.0,445,178000.0,62300.00000000001,0.35
Foot Locker,1185732,2020-10-30 00:00:00,30,10,2020,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,40.0,125,50000.0,15000.0,0.3
Foot Locker,1185732,2020-10-31 00:00:00,31,10,2020,Midwest,Minnesota,Minneapolis,Women's Street Footwear,30.000000000000004,175,52500.00000000001,15750.000000000002,0.3
Foot Locker,1185732,2020-11-01 00:00:00,1,11,2020,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,35.0,25,8750.0,3062.5000000000005,0.35
Foot Locker,1185732,2020-11-02 00:00:00,2,11,2020,Midwest,Minnesota,Minneapolis,Men's Apparel,50.0,75,37500.0,11250.0,0.3
Foot Locker,1185732,2020-11-03 00:00:00,3,11,2020,Midwest,Minnesota,Minneapolis,Women's Apparel,40.0,175,70000.0,31500.0,0.45
Foot Locker,1185732,2020-11-04 00:00:00,4,11,2020,Midwest,Minnesota,Minneapolis,Men's Street Footwear,40.0,400,160000.0,56000.00000000001,0.35
Foot Locker,1185732,2020-11-05 00:00:00,5,11,2020,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,40.0,100,40000.0,12000.0,0.3
Foot Locker,1185732,2020-11-06 00:00:00,6,11,2020,Midwest,Minnesota,Minneapolis,Women's Street Footwear,30.000000000000004,100,30000.000000000004,9000.0,0.3
Foot Locker,1185732,2020-11-07 00:00:00,7,11,2020,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,35.0,25,8750.0,3062.5000000000005,0.35
Foot Locker,1185732,2020-11-08 00:00:00,8,11,2020,Midwest,Minnesota,Minneapolis,Men's Apparel,50.0,50,25000.0,7500.0,0.3
Foot Locker,1185732,2020-11-09 00:00:00,9,11,2020,Midwest,Minnesota,Minneapolis,Women's Apparel,40.0,175,70000.0,31500.0,0.45
Foot Locker,1185732,2020-11-10 00:00:00,10,11,2020,Midwest,Minnesota,Minneapolis,Men's Street Footwear,50.0,445,222500.0,77875.00000000001,0.35
Foot Locker,1185732,2020-11-11 00:00:00,11,11,2020,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,45.00000000000001,150,67500.00000000001,20250.000000000004,0.3
Foot Locker,1185732,2020-11-12 00:00:00,12,11,2020,Midwest,Minnesota,Minneapolis,Women's Street Footwear,40.0,125,50000.0,15000.0,0.3
Foot Locker,1185732,2020-11-13 00:00:00,13,11,2020,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,40.0,50,20000.0,7000.000000000001,0.35
Foot Locker,1185732,2020-11-14 00:00:00,14,11,2020,Midwest,Minnesota,Minneapolis,Men's Apparel,54.99999999999999,75,41249.99999999999,12374.999999999998,0.3
Foot Locker,1185732,2020-11-15 00:00:00,15,11,2020,Midwest,Minnesota,Minneapolis,Women's Apparel,60.0,175,105000.0,47250.0,0.45
Foot Locker,1185732,2020-11-16 00:00:00,16,11,2020,Midwest,Minnesota,Minneapolis,Men's Street Footwear,45.0,425,191250.0,66937.5,0.35
Foot Locker,1185732,2020-11-17 00:00:00,17,11,2020,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,40.00000000000001,175,70000.00000000001,21000.000000000004,0.3
Foot Locker,1185732,2020-11-18 00:00:00,18,11,2020,Midwest,Minnesota,Minneapolis,Women's Street Footwear,35.0,175,61250.0,18375.0,0.3
Foot Locker,1185732,2020-11-19 00:00:00,19,11,2020,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,35.0,150,52500.0,18375.0,0.35
Foot Locker,1185732,2020-11-20 00:00:00,20,11,2020,Midwest,Minnesota,Minneapolis,Men's Apparel,50.0,150,75000.0,22500.0,0.3
Foot Locker,1185732,2020-11-21 00:00:00,21,11,2020,Midwest,Minnesota,Minneapolis,Women's Apparel,55.00000000000001,325,178750.00000000003,80437.50000000001,0.45
Foot Locker,1185732,2020-11-22 00:00:00,22,11,2020,Midwest,Minnesota,Minneapolis,Men's Street Footwear,50.0,550,275000.0,96250.0,0.35
Foot Locker,1185732,2020-11-23 00:00:00,23,11,2020,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,45.00000000000001,300,135000.00000000003,40500.00000000001,0.3
Foot Locker,1185732,2020-11-24 00:00:00,24,11,2020,Midwest,Minnesota,Minneapolis,Women's Street Footwear,40.0,225,90000.0,27000.0,0.3
Foot Locker,1185732,2020-11-25 00:00:00,25,11,2020,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,40.0,175,70000.0,24500.000000000004,0.35
Foot Locker,1185732,2020-11-26 00:00:00,26,11,2020,Midwest,Minnesota,Minneapolis,Men's Apparel,50.0,200,100000.0,30000.0,0.3
Foot Locker,1185732,2020-11-27 00:00:00,27,11,2020,Midwest,Minnesota,Minneapolis,Women's Apparel,55.00000000000001,375,206250.00000000003,92812.5,0.45
Foot Locker,1185732,2020-11-28 00:00:00,28,11,2020,Midwest,Minnesota,Minneapolis,Men's Street Footwear,50.0,525,262500.0,91875.0,0.35
Foot Locker,1185732,2020-11-29 00:00:00,29,11,2020,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,45.00000000000001,300,135000.00000000003,40500.00000000001,0.3
Foot Locker,1185732,2020-11-30 00:00:00,30,11,2020,Midwest,Minnesota,Minneapolis,Women's Street Footwear,40.0,225,90000.0,27000.0,0.3
Foot Locker,1185732,2020-12-01 00:00:00,1,12,2020,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,35.0,175,61250.0,21437.500000000004,0.35
Foot Locker,1185732,2020-12-02 00:00:00,2,12,2020,Midwest,Minnesota,Minneapolis,Men's Apparel,45.0,150,67500.0,20250.0,0.3
Foot Locker,1185732,2020-12-03 00:00:00,3,12,2020,Midwest,Minnesota,Minneapolis,Women's Apparel,50.0,325,162500.0,73125.0,0.45
Foot Locker,1185732,2020-12-04 00:00:00,4,12,2020,Midwest,Minnesota,Minneapolis,Men's Street Footwear,45.0,450,202500.0,70875.0,0.35
Foot Locker,1185732,2020-12-05 00:00:00,5,12,2020,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,40.00000000000001,250,100000.0,30000.000000000004,0.3
Foot Locker,1185732,2020-12-06 00:00:00,6,12,2020,Midwest,Minnesota,Minneapolis,Women's Street Footwear,25.0,150,37500.0,11250.0,0.3
Foot Locker,1185732,2020-12-07 00:00:00,7,12,2020,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,25.0,125,31250.0,10937.500000000002,0.35
Foot Locker,1185732,2020-12-08 00:00:00,8,12,2020,Midwest,Minnesota,Minneapolis,Men's Apparel,35.0,125,43750.0,13125.0,0.3
Foot Locker,1185732,2020-12-09 00:00:00,9,12,2020,Midwest,Minnesota,Minneapolis,Women's Apparel,40.0,200,80000.0,36000.0,0.45
Foot Locker,1185732,2020-12-10 00:00:00,10,12,2020,Midwest,Minnesota,Minneapolis,Men's Street Footwear,44.99999999999999,375,168749.99999999997,59062.49999999999,0.35
Foot Locker,1185732,2020-12-11 00:00:00,11,12,2020,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,35.0,200,70000.0,21000.0,0.3
Foot Locker,1185732,2020-12-12 00:00:00,12,12,2020,Midwest,Minnesota,Minneapolis,Women's Street Footwear,35.0,100,35000.0,10500.0,0.3
Foot Locker,1185732,2020-12-13 00:00:00,13,12,2020,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,35.0,75,26250.0,9187.5,0.35
Foot Locker,1185732,2020-12-14 00:00:00,14,12,2020,Midwest,Minnesota,Minneapolis,Men's Apparel,44.99999999999999,75,33749.99999999999,10124.999999999998,0.3
Foot Locker,1185732,2020-12-15 00:00:00,15,12,2020,Midwest,Minnesota,Minneapolis,Women's Apparel,49.99999999999999,200,99999.99999999996,44999.99999999999,0.45
Foot Locker,1185732,2020-12-16 00:00:00,16,12,2020,Midwest,Minnesota,Minneapolis,Men's Street Footwear,50.0,350,175000.0,61250.00000000001,0.35
Foot Locker,1185732,2020-12-17 00:00:00,17,12,2020,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,40.0,200,80000.0,24000.0,0.3
Foot Locker,1185732,2020-12-18 00:00:00,18,12,2020,Midwest,Minnesota,Minneapolis,Women's Street Footwear,40.0,145,58000.0,17400.0,0.3
Foot Locker,1185732,2020-12-19 00:00:00,19,12,2020,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,40.0,150,60000.0,21000.000000000004,0.35
Foot Locker,1185732,2020-12-20 00:00:00,20,12,2020,Midwest,Minnesota,Minneapolis,Men's Apparel,54.99999999999999,125,68749.99999999999,20625.0,0.3
Foot Locker,1185732,2020-12-21 00:00:00,21,12,2020,Midwest,Minnesota,Minneapolis,Women's Apparel,59.99999999999999,225,134999.99999999997,60749.99999999999,0.45
Foot Locker,1185732,2020-12-22 00:00:00,22,12,2020,Midwest,Minnesota,Minneapolis,Men's Street Footwear,54.99999999999999,475,261250.0,91437.5,0.35
Foot Locker,1185732,2020-12-23 00:00:00,23,12,2020,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,45.0,275,123750.0,37125.0,0.3
Foot Locker,1185732,2020-12-24 00:00:00,24,12,2020,Midwest,Minnesota,Minneapolis,Women's Street Footwear,45.0,225,101250.0,30375.0,0.3
Foot Locker,1185732,2020-12-25 00:00:00,25,12,2020,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,45.0,175,78750.0,27562.500000000004,0.35
Foot Locker,1185732,2020-12-26 00:00:00,26,12,2020,Midwest,Minnesota,Minneapolis,Men's Apparel,54.99999999999999,175,96250.0,28875.0,0.3
Foot Locker,1185732,2020-12-27 00:00:00,27,12,2020,Midwest,Minnesota,Minneapolis,Women's Apparel,59.99999999999999,275,164999.99999999997,74249.99999999999,0.45
Kohl's,1189833,2020-12-28 00:00:00,28,12,2020,Midwest,Minnesota,Minneapolis,Men's Street Footwear,35.0,475,166250.0,74812.5,0.45
Kohl's,1189833,2020-12-29 00:00:00,29,12,2020,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,45.0,475,213750.0,64125.0,0.3
Kohl's,1189833,2020-12-30 00:00:00,30,12,2020,Midwest,Minnesota,Minneapolis,Women's Street Footwear,45.0,475,213750.0,96187.5,0.45
Kohl's,1189833,2020-12-31 00:00:00,31,12,2020,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,45.0,325,146250.0,58499.99999999999,0.3999999999999999
Kohl's,1189833,2021-01-01 00:00:00,1,1,2021,Midwest,Montana,Billings,Men's Apparel,50.0,275,137500.0,82500.00000000001,0.6000000000000001
Kohl's,1189833,2021-01-02 00:00:00,2,1,2021,Midwest,Montana,Billings,Women's Apparel,45.0,475,213750.0,53437.5,0.25
Kohl's,1189833,2021-01-03 00:00:00,3,1,2021,Midwest,Montana,Billings,Men's Street Footwear,35.0,525,183750.0,82687.5,0.45
Kohl's,1189833,2021-01-04 00:00:00,4,1,2021,Midwest,Montana,Billings,Men's Athletic Footwear,45.0,425,191250.0,57375.0,0.3
Kohl's,1189833,2021-01-05 00:00:00,5,1,2021,Midwest,Montana,Billings,Women's Street Footwear,45.0,450,202500.0,91125.0,0.45
Kohl's,1189833,2021-01-06 00:00:00,6,1,2021,Midwest,Montana,Billings,Women's Athletic Footwear,45.0,300,135000.0,53999.99999999999,0.3999999999999999
Kohl's,1189833,2021-01-07 00:00:00,7,1,2021,Midwest,Montana,Billings,Men's Apparel,50.0,225,112500.0,67500.00000000001,0.6000000000000001
Kohl's,1189833,2021-01-08 00:00:00,8,1,2021,Midwest,Montana,Billings,Women's Apparel,45.0,425,191250.0,47812.5,0.25
Kohl's,1189833,2021-01-09 00:00:00,9,1,2021,Midwest,Montana,Billings,Men's Street Footwear,35.0,575,201250.0,90562.5,0.45
Kohl's,1189833,2021-01-10 00:00:00,10,1,2021,Midwest,Montana,Billings,Men's Athletic Footwear,45.0,425,191250.0,57375.0,0.3
Kohl's,1189833,2021-01-11 00:00:00,11,1,2021,Midwest,Montana,Billings,Women's Street Footwear,45.0,425,191250.0,86062.5,0.45
Kohl's,1189833,2021-01-12 00:00:00,12,1,2021,Midwest,Montana,Billings,Women's Athletic Footwear,45.0,325,146250.0,58499.99999999999,0.3999999999999999
Kohl's,1189833,2021-01-13 00:00:00,13,1,2021,Midwest,Montana,Billings,Men's Apparel,50.0,200,100000.0,60000.00000000001,0.6000000000000001
Kohl's,1189833,2021-01-14 00:00:00,14,1,2021,Midwest,Montana,Billings,Women's Apparel,45.0,400,180000.0,45000.0,0.25
Kohl's,1189833,2021-01-15 00:00:00,15,1,2021,Midwest,Montana,Billings,Men's Street Footwear,45.0,575,258750.0,116437.5,0.45
Kohl's,1189833,2021-01-16 00:00:00,16,1,2021,Midwest,Montana,Billings,Men's Athletic Footwear,45.0,375,168750.0,50625.0,0.3
Kohl's,1189833,2021-01-17 00:00:00,17,1,2021,Midwest,Montana,Billings,Women's Street Footwear,45.0,400,180000.0,81000.0,0.45
Kohl's,1189833,2021-01-18 00:00:00,18,1,2021,Midwest,Montana,Billings,Women's Athletic Footwear,40.0,300,120000.0,47999.99999999999,0.3999999999999999
Kohl's,1189833,2021-01-19 00:00:00,19,1,2021,Midwest,Montana,Billings,Men's Apparel,45.0,200,90000.0,54000.00000000001,0.6000000000000001
Kohl's,1189833,2021-01-20 00:00:00,20,1,2021,Midwest,Montana,Billings,Women's Apparel,60.0,375,225000.0,56250.0,0.25
Kohl's,1189833,2021-01-21 00:00:00,21,1,2021,Midwest,Montana,Billings,Men's Street Footwear,40.0,575,230000.0,103500.0,0.45
Kohl's,1189833,2021-01-22 00:00:00,22,1,2021,Midwest,Montana,Billings,Men's Athletic Footwear,45.0,425,191250.0,57375.0,0.3
Kohl's,1189833,2021-01-23 00:00:00,23,1,2021,Midwest,Montana,Billings,Women's Street Footwear,45.0,425,191250.0,86062.5,0.45
Kohl's,1189833,2021-01-24 00:00:00,24,1,2021,Midwest,Montana,Billings,Women's Athletic Footwear,40.0,325,130000.0,51999.99999999999,0.3999999999999999
Kohl's,1189833,2021-01-25 00:00:00,25,1,2021,Midwest,Montana,Billings,Men's Apparel,45.0,225,101250.0,60750.00000000001,0.6000000000000001
Kohl's,1189833,2021-01-26 00:00:00,26,1,2021,Midwest,Montana,Billings,Women's Apparel,60.0,400,240000.0,60000.0,0.25
Kohl's,1189833,2021-01-27 00:00:00,27,1,2021,Midwest,Montana,Billings,Men's Street Footwear,40.0,675,270000.0,121500.0,0.45
Kohl's,1189833,2021-01-28 00:00:00,28,1,2021,Midwest,Montana,Billings,Men's Athletic Footwear,45.0,525,236250.0,70875.0,0.3
Kohl's,1189833,2021-01-29 00:00:00,29,1,2021,Midwest,Montana,Billings,Women's Street Footwear,45.0,550,247500.0,111375.0,0.45
Kohl's,1189833,2021-01-30 00:00:00,30,1,2021,Midwest,Montana,Billings,Women's Athletic Footwear,40.0,425,170000.0,68000.0,0.3999999999999999
Kohl's,1189833,2021-01-31 00:00:00,31,1,2021,Midwest,Montana,Billings,Men's Apparel,45.0,300,135000.0,81000.00000000001,0.6000000000000001
